,Theta,Phi,A1,A2,delvec,delang,norm
170,4.41,58.109999999999815,"[-599.9568333664001, -1093.9926125982001]","[-1247.4039527726002, -27.418361217999973]",0.002069801988191899,4.10128813399524e-06,2161.0887178363373
171,4.41,58.109999999999815,"[-599.9568333664001, -1093.9926125982001]","[1294.8942388124, -2133.1485027604003]",0.002069801988191899,3.5208712318990365e-06,3301.117655571514
172,4.41,58.109999999999815,"[-1294.8942388124, 2133.1485027604003]","[-1247.4039527726002, -27.418361217999973]",0.004184560182342833,7.6221593658942766e-06,3301.1179203319202
173,4.41,58.109999999999815,"[-1294.8942388124, 2133.1485027604003]","[599.9568333664001, 1093.9926125982001]",0.004184560182342833,3.5208712318990365e-06,3301.117655571514
174,4.41,58.109999999999815,"[1294.8942388124, -2133.1485027604003]","[1247.4039527726002, 27.418361217999973]",0.004184560182342833,7.6221593658942766e-06,3301.1179203319202
175,4.41,58.109999999999815,"[1294.8942388124, -2133.1485027604003]","[-599.9568333664001, -1093.9926125982001]",0.004184560182342833,3.5208712318990365e-06,3301.117655571514
176,4.41,64.40999999999978,"[-37.992006705, 60.3203946796]","[33.2429904414, 63.062230801400005]",0.0019173640863981538,3.295712602380263e-06,123.4739868395633
177,4.41,64.40999999999978,"[-37.992006705, 60.3203946796]","[-71.2349971464, -2.7418361217999987]",0.0019173640863981538,7.6069598335948285e-06,123.474000404732
178,4.41,64.40999999999978,"[37.992006705, -60.3203946796]","[71.2349971464, 2.7418361217999987]",0.0019173640863981538,7.6069598335948285e-06,123.474000404732
179,4.41,64.40999999999978,"[37.992006705, -60.3203946796]","[-33.2429904414, -63.062230801400005]",0.0019173640863981538,3.295712602380263e-06,123.4739868395633
180,4.41,64.40999999999978,"[33.2429904414, 63.062230801400005]","[-37.992006705, 60.3203946796]",0.001917364386405336,3.295712602380263e-06,123.4739868395633
181,4.41,64.40999999999978,"[33.2429904414, 63.062230801400005]","[71.2349971464, 2.7418361217999987]",0.001917364386405336,4.311247238319993e-06,123.47398557602925
182,4.41,64.40999999999978,"[33.2429904414, 63.062230801400005]","[-75.98401341, 120.6407893592]",0.001917364386405336,3.295712602380263e-06,188.609635651332
183,4.41,64.40999999999978,"[71.2349971464, 2.7418361217999987]","[37.992006705, -60.3203946796]",0.0019321740446587106,7.6069598335948285e-06,123.474000404732
184,4.41,64.40999999999978,"[71.2349971464, 2.7418361217999987]","[33.2429904414, 63.062230801400005]",0.0019321740446587106,4.311247238319993e-06,123.47398557602925
185,4.41,64.40999999999978,"[71.2349971464, 2.7418361217999987]","[75.98401341, -120.6407893592]",0.0019321740446587106,7.6069598335948285e-06,188.60965045214428
186,4.41,64.40999999999978,"[-71.2349971464, -2.7418361217999987]","[-37.992006705, 60.3203946796]",0.0019321740446587106,7.6069598335948285e-06,123.474000404732
187,4.41,64.40999999999978,"[-71.2349971464, -2.7418361217999987]","[-33.2429904414, -63.062230801400005]",0.0019321740446587106,4.311247238319993e-06,123.47398557602925
188,4.41,64.40999999999978,"[-71.2349971464, -2.7418361217999987]","[-75.98401341, 120.6407893592]",0.0019321740446587106,7.6069598335948285e-06,188.60965045214428
189,4.41,64.40999999999978,"[-33.2429904414, -63.062230801400005]","[37.992006705, -60.3203946796]",0.001917364386405336,3.295712602380263e-06,123.4739868395633
190,4.41,64.40999999999978,"[-33.2429904414, -63.062230801400005]","[-71.2349971464, -2.7418361217999987]",0.001917364386405336,4.311247238319993e-06,123.47398557602925
191,4.41,64.40999999999978,"[-33.2429904414, -63.062230801400005]","[75.98401341, -120.6407893592]",0.001917364386405336,3.295712602380263e-06,188.609635651332
192,4.41,64.40999999999978,"[-75.98401341, 120.6407893592]","[33.2429904414, 63.062230801400005]",0.0038347281727963076,3.295712602380263e-06,188.609635651332
193,4.41,64.40999999999978,"[-75.98401341, 120.6407893592]","[-71.2349971464, -2.7418361217999987]",0.0038347281727963076,7.6069598335948285e-06,188.60965045214428
194,4.41,64.40999999999978,"[75.98401341, -120.6407893592]","[71.2349971464, 2.7418361217999987]",0.0038347281727963076,7.6069598335948285e-06,188.60965045214428
195,4.41,64.40999999999978,"[75.98401341, -120.6407893592]","[-33.2429904414, -63.062230801400005]",0.0038347281727963076,3.295712602380263e-06,188.609635651332
196,5.09,37.28999999999989,"[-96.56300794480002, 84.9969197758]","[25.327982320600007, 126.12446160279998]",0.0001634314988025111,9.679994334987896e-07,222.81531938107105
197,5.09,37.28999999999989,"[-96.56300794480002, 84.9969197758]","[-121.89099026540002, -41.12754182699999]",0.0001634314988025111,6.069964243238246e-06,222.8153308361809
198,5.09,37.28999999999989,"[-96.56300794480002, 84.9969197758]","[50.655964641200015, 252.24892320559997]",0.0001634314988025111,9.679994334987896e-07,340.35601248268506
199,5.09,37.28999999999989,"[-96.56300794480002, 84.9969197758]","[-243.78198053080004, -82.25508365399998]",0.0001634314988025111,6.069964243238246e-06,340.35603248036483
200,5.09,37.28999999999989,"[96.56300794480002, -84.9969197758]","[-25.327982320600007, -126.12446160279998]",0.0001634314988025111,9.679994334987896e-07,222.81531938107105
201,5.09,37.28999999999989,"[96.56300794480002, -84.9969197758]","[121.89099026540002, 41.12754182699999]",0.0001634314988025111,6.069964243238246e-06,222.8153308361809
202,5.09,37.28999999999989,"[96.56300794480002, -84.9969197758]","[-50.655964641200015, -252.24892320559997]",0.0001634314988025111,9.679994334987896e-07,340.35601248268506
203,5.09,37.28999999999989,"[96.56300794480002, -84.9969197758]","[243.78198053080004, 82.25508365399998]",0.0001634314988025111,6.069964243238246e-06,340.35603248036483
204,5.09,37.28999999999989,"[25.327982320600007, 126.12446160279998]","[-96.56300794480002, 84.9969197758]",0.00018107712064520192,9.679994334987896e-07,222.81531938107105
205,5.09,37.28999999999989,"[25.327982320600007, 126.12446160279998]","[121.89099026540002, 41.12754182699999]",0.00018107712064520192,7.037963669631608e-06,222.81530140580392
206,5.09,37.28999999999989,"[25.327982320600007, 126.12446160279998]","[-193.12601588960004, 169.9938395516]",0.00018107712064520192,9.679994334987896e-07,340.35603174938916
207,5.09,37.28999999999989,"[25.327982320600007, 126.12446160279998]","[-289.6890238344001, 254.99075932739999]",0.00018107712064520192,9.679994334987896e-07,463.8270926702495
208,5.09,37.28999999999989,"[25.327982320600007, 126.12446160279998]","[243.78198053080004, 82.25508365399998]",0.00018107712064520192,7.037963669631608e-06,340.35600036919084
209,5.09,37.28999999999989,"[-25.327982320600007, -126.12446160279998]","[96.56300794480002, -84.9969197758]",0.00018107712064520192,9.679994334987896e-07,222.81531938107105
210,5.09,37.28999999999989,"[-25.327982320600007, -126.12446160279998]","[-121.89099026540002, -41.12754182699999]",0.00018107712064520192,7.037963669631608e-06,222.81530140580392
211,5.09,37.28999999999989,"[-25.327982320600007, -126.12446160279998]","[193.12601588960004, -169.9938395516]",0.00018107712064520192,9.679994334987896e-07,340.35603174938916
212,5.09,37.28999999999989,"[-25.327982320600007, -126.12446160279998]","[289.6890238344001, -254.99075932739999]",0.00018107712064520192,9.679994334987896e-07,463.8270926702495
213,5.09,37.28999999999989,"[-25.327982320600007, -126.12446160279998]","[-243.78198053080004, -82.25508365399998]",0.00018107712064520192,7.037963669631608e-06,340.35600036919084
214,5.09,37.28999999999989,"[121.89099026540002, 41.12754182699999]","[96.56300794480002, -84.9969197758]",0.0001634311234568442,6.069964243238246e-06,222.8153308361809
215,5.09,37.28999999999989,"[121.89099026540002, 41.12754182699999]","[25.327982320600007, 126.12446160279998]",0.0001634311234568442,7.037963669631608e-06,222.81530140580392
216,5.09,37.28999999999989,"[121.89099026540002, 41.12754182699999]","[193.12601588960004, -169.9938395516]",0.0001634311234568442,6.069964243238246e-06,340.35604424793837
217,5.09,37.28999999999989,"[121.89099026540002, 41.12754182699999]","[50.655964641200015, 252.24892320559997]",0.0001634311234568442,7.037963669631608e-06,340.35599287006045
218,5.09,37.28999999999989,"[121.89099026540002, 41.12754182699999]","[289.6890238344001, -254.99075932739999]",0.0001634311234568442,6.069964243238246e-06,463.8271055102483
219,5.09,37.28999999999989,"[-121.89099026540002, -41.12754182699999]","[-96.56300794480002, 84.9969197758]",0.0001634311234568442,6.069964243238246e-06,222.8153308361809
220,5.09,37.28999999999989,"[-121.89099026540002, -41.12754182699999]","[-25.327982320600007, -126.12446160279998]",0.0001634311234568442,7.037963669631608e-06,222.81530140580392
221,5.09,37.28999999999989,"[-121.89099026540002, -41.12754182699999]","[-193.12601588960004, 169.9938395516]",0.0001634311234568442,6.069964243238246e-06,340.35604424793837
222,5.09,37.28999999999989,"[-121.89099026540002, -41.12754182699999]","[-50.655964641200015, -252.24892320559997]",0.0001634311234568442,7.037963669631608e-06,340.35599287006045
223,5.09,37.28999999999989,"[-121.89099026540002, -41.12754182699999]","[-289.6890238344001, 254.99075932739999]",0.0001634311234568442,6.069964243238246e-06,463.8271055102483
224,5.09,37.28999999999989,"[-71.2350256242, 211.1213813786]","[-218.45399821020004, 43.86937794879999]",0.00030378911223943227,7.037963250411394e-06,385.9274774779474
225,5.09,37.28999999999989,"[-71.2350256242, 211.1213813786]","[147.218972586, 167.25200342979997]",0.00030378911223943227,6.069964399557648e-06,385.9274265030398
226,5.09,37.28999999999989,"[71.2350256242, -211.1213813786]","[218.45399821020004, -43.86937794879999]",0.00030378911223943227,7.037963250411394e-06,385.9274774779474
227,5.09,37.28999999999989,"[71.2350256242, -211.1213813786]","[-147.218972586, -167.25200342979997]",0.00030378911223943227,6.069964399557648e-06,385.9274265030398
228,5.09,37.28999999999989,"[-193.12601588960004, 169.9938395516]","[25.327982320600007, 126.12446160279998]",0.0003268629976050222,9.679994334987896e-07,340.35603174938916
229,5.09,37.28999999999989,"[-193.12601588960004, 169.9938395516]","[-121.89099026540002, -41.12754182699999]",0.0003268629976050222,6.069964243238246e-06,340.35604424793837
230,5.09,37.28999999999989,"[-193.12601588960004, 169.9938395516]","[50.655964641200015, 252.24892320559997]",0.0003268629976050222,9.679994334987896e-07,445.6306387621421
231,5.09,37.28999999999989,"[-193.12601588960004, 169.9938395516]","[-243.78198053080004, -82.25508365399998]",0.0003268629976050222,6.069964243238246e-06,445.6306616723618
232,5.09,37.28999999999989,"[193.12601588960004, -169.9938395516]","[-25.327982320600007, -126.12446160279998]",0.0003268629976050222,9.679994334987896e-07,340.35603174938916
233,5.09,37.28999999999989,"[193.12601588960004, -169.9938395516]","[121.89099026540002, 41.12754182699999]",0.0003268629976050222,6.069964243238246e-06,340.35604424793837
234,5.09,37.28999999999989,"[193.12601588960004, -169.9938395516]","[-50.655964641200015, -252.24892320559997]",0.0003268629976050222,9.679994334987896e-07,445.6306387621421
235,5.09,37.28999999999989,"[193.12601588960004, -169.9938395516]","[243.78198053080004, 82.25508365399998]",0.0003268629976050222,6.069964243238246e-06,445.6306616723618
236,5.09,37.28999999999989,"[218.45399821020004, -43.86937794879999]","[71.2350256242, -211.1213813786]",0.00027212175621207837,7.037963250411394e-06,385.9274774779474
237,5.09,37.28999999999989,"[218.45399821020004, -43.86937794879999]","[147.218972586, 167.25200342979997]",0.00027212175621207837,9.679988508537463e-07,385.9274463438734
238,5.09,37.28999999999989,"[-218.45399821020004, 43.86937794879999]","[-71.2350256242, 211.1213813786]",0.00027212175621207837,7.037963250411394e-06,385.9274774779474
239,5.09,37.28999999999989,"[-218.45399821020004, 43.86937794879999]","[-147.218972586, -167.25200342979997]",0.00027212175621207837,9.679988508537463e-07,385.9274463438734
240,5.09,37.28999999999989,"[50.655964641200015, 252.24892320559997]","[-96.56300794480002, 84.9969197758]",0.00036215424129040384,9.679994334987896e-07,340.35601248268506
241,5.09,37.28999999999989,"[50.655964641200015, 252.24892320559997]","[121.89099026540002, 41.12754182699999]",0.00036215424129040384,7.037963669631608e-06,340.35599287006045
242,5.09,37.28999999999989,"[50.655964641200015, 252.24892320559997]","[-193.12601588960004, 169.9938395516]",0.00036215424129040384,9.679994334987896e-07,445.6306387621421
243,5.09,37.28999999999989,"[50.655964641200015, 252.24892320559997]","[-289.6890238344001, 254.99075932739999]",0.00036215424129040384,9.679994334987896e-07,560.7395999244555
244,5.09,37.28999999999989,"[50.655964641200015, 252.24892320559997]","[243.78198053080004, 82.25508365399998]",0.00036215424129040384,7.037963669631608e-06,445.63060281160784
245,5.09,37.28999999999989,"[-50.655964641200015, -252.24892320559997]","[96.56300794480002, -84.9969197758]",0.00036215424129040384,9.679994334987896e-07,340.35601248268506
246,5.09,37.28999999999989,"[-50.655964641200015, -252.24892320559997]","[-121.89099026540002, -41.12754182699999]",0.00036215424129040384,7.037963669631608e-06,340.35599287006045
247,5.09,37.28999999999989,"[-50.655964641200015, -252.24892320559997]","[193.12601588960004, -169.9938395516]",0.00036215424129040384,9.679994334987896e-07,445.6306387621421
248,5.09,37.28999999999989,"[-50.655964641200015, -252.24892320559997]","[289.6890238344001, -254.99075932739999]",0.00036215424129040384,9.679994334987896e-07,560.7395999244555
249,5.09,37.28999999999989,"[-50.655964641200015, -252.24892320559997]","[-243.78198053080004, -82.25508365399998]",0.00036215424129040384,7.037963669631608e-06,445.63060281160784
250,5.09,37.28999999999989,"[147.218972586, 167.25200342979997]","[-71.2350256242, 211.1213813786]",0.00030378850650387144,6.069964399557648e-06,385.9274265030398
251,5.09,37.28999999999989,"[147.218972586, 167.25200342979997]","[218.45399821020004, -43.86937794879999]",0.00030378850650387144,9.679988508537463e-07,385.9274463438734
252,5.09,37.28999999999989,"[-147.218972586, -167.25200342979997]","[71.2350256242, -211.1213813786]",0.00030378850650387144,6.069964399557648e-06,385.9274265030398
253,5.09,37.28999999999989,"[-147.218972586, -167.25200342979997]","[-218.45399821020004, 43.86937794879999]",0.00030378850650387144,9.679988508537463e-07,385.9274463438734
254,5.09,37.28999999999989,"[45.9070433036, -337.24584298139996]","[315.01700615500005, -128.8662977246]",0.00047269825669023766,5.441973513597986e-06,589.5139499546418
255,5.09,37.28999999999989,"[-289.6890238344001, 254.99075932739999]","[25.327982320600007, 126.12446160279998]",0.0004902944964276276,9.679994334987896e-07,463.8270926702495
256,5.09,37.28999999999989,"[-289.6890238344001, 254.99075932739999]","[-121.89099026540002, -41.12754182699999]",0.0004902944964276276,6.069964243238246e-06,463.8271055102483
257,5.09,37.28999999999989,"[-289.6890238344001, 254.99075932739999]","[50.655964641200015, 252.24892320559997]",0.0004902944964276276,9.679994334987896e-07,560.7395999244555
258,5.09,37.28999999999989,"[-289.6890238344001, 254.99075932739999]","[-243.78198053080004, -82.25508365399998]",0.0004902944964276276,6.069964243238246e-06,560.7396242007171
259,5.09,37.28999999999989,"[289.6890238344001, -254.99075932739999]","[-25.327982320600007, -126.12446160279998]",0.0004902944964276276,9.679994334987896e-07,463.8270926702495
260,5.09,37.28999999999989,"[289.6890238344001, -254.99075932739999]","[121.89099026540002, 41.12754182699999]",0.0004902944964276276,6.069964243238246e-06,463.8271055102483
261,5.09,37.28999999999989,"[289.6890238344001, -254.99075932739999]","[-50.655964641200015, -252.24892320559997]",0.0004902944964276276,9.679994334987896e-07,560.7395999244555
262,5.09,37.28999999999989,"[289.6890238344001, -254.99075932739999]","[243.78198053080004, 82.25508365399998]",0.0004902944964276276,6.069964243238246e-06,560.7396242007171
263,5.09,37.28999999999989,"[243.78198053080004, 82.25508365399998]","[96.56300794480002, -84.9969197758]",0.0003268622469136884,6.069964243238246e-06,340.35603248036483
264,5.09,37.28999999999989,"[243.78198053080004, 82.25508365399998]","[25.327982320600007, 126.12446160279998]",0.0003268622469136884,7.037963669631608e-06,340.35600036919084
265,5.09,37.28999999999989,"[243.78198053080004, 82.25508365399998]","[193.12601588960004, -169.9938395516]",0.0003268622469136884,6.069964243238246e-06,445.6306616723618
266,5.09,37.28999999999989,"[243.78198053080004, 82.25508365399998]","[50.655964641200015, 252.24892320559997]",0.0003268622469136884,7.037963669631608e-06,445.63060281160784
